Block,TrialInBlock,Trial,PrimeNumbers,Distance,PrimingDurationConst,CountingOrder,ShowedNumber,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,302,302,9,2,2,RightHandFirst,8,1.289309,0.021,True,1,False,0.6032715,888
0,303,303,5,0,2,LeftHandFirst,5,1.434366,0.023,True,1,False,0.748291,888
0,304,304,2,2,2,LeftHandFirst,4,1.338984,0.022,True,1,False,0.7927246,888
0,305,305,9,2,2,RightHandFirst,8,1.107802,0.022,True,1,False,1.015381,888
0,306,306,5,2,2,LeftHandFirst,7,1.137833,0.019,True,1,False,0.7149658,888
0,307,307,6,-2,2,RightHandFirst,4,1.185297,0.021,True,1,False,0.7592773,888
0,308,308,3,-2,2,RightHandFirst,1,1.286751,0.022,True,1,False,0.4689941,888
0,309,309,9,2,2,RightHandFirst,8,1.100823,0.023,True,1,False,0.8717041,888
0,310,310,3,-2,2,LeftHandFirst,1,1.381679,0.023,True,1,False,0.5015869,888
0,311,311,2,2,2,LeftHandFirst,4,1.026736,0.022,True,1,False,0.7937012,888
0,312,312,6,2,2,RightHandFirst,8,1.297205,0.023,True,1,False,1.341064,888
0,313,313,9,2,2,LeftHandFirst,8,1.351754,0.022,True,1,False,0.6798096,888
0,314,314,5,2,2,LeftHandFirst,7,1.327795,0.023,True,1,False,0.6141357,888
0,315,315,5,-2,2,LeftHandFirst,3,1.249847,0.022,True,1,False,0.692627,888
0,316,316,5,2,2,RightHandFirst,7,1.3513,0.022,True,1,False,0.6820068,888
0,317,317,9,0,2,RightHandFirst,9,1.327342,0.023,True,1,False,0.9266357,888
0,318,318,1,2,2,LeftHandFirst,3,1.247742,0.021,True,1,False,0.7593994,888
0,319,319,9,2,2,RightHandFirst,8,1.126191,0.022,True,1,False,1.017212,888
0,320,320,3,2,2,LeftHandFirst,5,1.074411,0.023,True,1,False,0.7490234,888
0,321,321,8,0,2,RightHandFirst,8,1.024283,0.023,True,1,False,0.9703369,888
0,322,322,7,-2,2,LeftHandFirst,5,1.402732,0.023,True,1,False,0.6138916,888
0,323,323,6,2,2,LeftHandFirst,8,1.199371,0.022,True,1,False,0.7937012,888
